date,amount,type,description,category,sender,raw_message
1970-01-01 00:28:23.615850472,265.0,debit,your Airtel Mobile,Bills & Utilities,airtel,"Recharge of INR 265.00 is successful for your Airtel Mobile on 27-12-2023 00:07, Transaction ID 927874392.Check your balance, validity, tariff and best recharges on Airtel Thanks App. Would you like to refer Airtel Prepaid to your friends & family and save Rs100 on your next recharge? Click i.airtel.in/ref"
1970-01-01 00:28:28.458183910,400.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs400 on 21Feb24 by  (Ref no 405262034552)"
1970-01-01 00:28:25.824290317,24.0,unknown,Uncategorized,Others,carstf,"Hi Raman, Finance your dream car at the lowest EMIs starting at Rs. 6,000! Browse now : http://f49.bz/kIIdO1 or call 00000004748 - CARS24"
1970-01-01 00:28:25.651844725,65.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now on Airtel Thanks App to enjoy 4GB+2GB data as per current pack validity in Rs65 pack. Get exclusive benefits on Thanks App. i.airtel.in/AirRech"
1970-01-01 00:28:31.954352336,49.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 6GB data, for 1 day in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:31.895267573,350.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs350 on 31Mar24 by  (Ref no 409169986287)"
1970-01-01 00:28:30.744333628,19.0,debit,your Airtel Mobile,Bills & Utilities,airtel,"Recharge of INR 19.00 is successful for your Airtel Mobile on 18-03-2024 12:15, Transaction ID 1441837723.Check your balance, validity, tariff and best recharges on Airtel Thanks App. Would you like to refer Airtel Prepaid to your friends & family and save Rs100 on your next recharge? Click i.airtel.in/ref"
1970-01-01 00:28:30.675623881,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 17Mar24 by  (Ref no 444397557343)"
1970-01-01 00:28:30.170413404,500.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs500 on 11Mar24 by  (Ref no 407181054805)"
1970-01-01 00:28:27.546757398,118.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs118. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:31.220349343,60.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs60 on 24Mar24 by  (Ref no 445096279207)"
1970-01-01 00:28:25.825352611,148.0,unknown,Uncategorized,Others,650003,"Introducing ULTIMATE SAVER PACK for smart savers like you! 
Get 15+ OTTs subscription with Airtel Xstream Play (28days), 15GB & much more as per current pack validity. Recharge with Rs148 pack today. Get exclusive benefits on Thanks App. i.airtel.in/AirRech"
1970-01-01 00:28:29.903974234,500.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs500 on 08Mar24 by  (Ref no 406888689477)"
1970-01-01 00:28:23.863761701,1500.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 Credited INR 1,500.00 on 29/12/23 -Deposit of Cash at S5NL011857621 CDM. Avl Bal INR 1,500.41-SBI"
1970-01-01 00:28:53.903698701,449.0,unknown,Uncategorized,Others,650001,"REMINDER: Airtel unlimited pack has expired on 8082XXX088 . Recharge now with Rs449 & get UL calls, 3GB data/day, 100 SMS/day & 20+ OTTs with Airtel Xstream Play for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:53.387071445,449.0,unknown,Uncategorized,Others,650003,"Your Airtel pack on 8082XXX088 is about to expire!
Recharge now with Rs449 to stay connected. Get UL calls, 3GB data/day & 20+ OTTs with Airtel Xstream Play for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:54.410981703,1793.0,debit,Uncategorized,Others,brnchi,"BE FINANCIALLY STRESS FREE: Hi Raman, Your financial responsibility matters! Your BRANCH EMI of Rs 1793/- is due soon. Don't let missed payments create stress. Pay by due date or PAY NOW https://branch.co/BRNCHI/Bp2EGsx -Branch Intl"
1970-01-01 00:28:53.217209078,161.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 for you!
Recharge now to get 12GB data valid till 30 days in Rs161. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:52.865862372,181.0,unknown,Uncategorized,Others,650001,"Introducing ULTIMATE SAVER PACK for smart savers like you! 
Get 20+ OTTs subscription with Airtel Xstream Play (30 days), 15GB & much more for 30 days. Recharge with Rs181 pack today. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:53.643826526,3928.0,unknown,Uncategorized,Others,idfcfb,EMI of INR 3928 is due for TWO WHEELER LOANS a/c no ****3863 on 10-DEC-24. EMI will be deducted from your a/c no ****8589 between 6am-10pm. Please maintain sufficient balance in your bank a/c to avoid charges & need for multiple presentation. For details click https://idfcfr.in/IDFCFB/g1rk5e IDFC FIRST Bank
1970-01-01 00:28:53.042094145,99.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 2 days, in Rs99. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:56.059802652,2900.0,debit,Uncategorized,Others,cbssbi,"Dear Customer, Your A/C XXXXX068589 has a debit by NACH of Rs 2,900.00 on 05/01/25. Avl Bal Rs 1,993.12. Download YONO - SBI"
1970-01-01 00:28:54.260311632,1793.0,unknown,Uncategorized,Others,brnchi,"MAINTAIN SUFFICIENT FUNDS: Hi Raman, your upcoming BRANCH EMI of Rs 1793/- is due soon. So be sure your funds are ready. Pay by due date or PAY NOW. Tap https://branch.co/BRNCHI/Bp2EGsx -Branch Intl"
1970-01-01 00:28:52.692838924,181.0,unknown,Uncategorized,Others,650001,"Introducing ULTIMATE SAVER PACK for smart savers like you! 
Get 20+ OTTs subscription with Airtel Xstream Play (30 days), 15GB & much more for 30 days. Recharge with Rs181 pack today. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:56.577304534,33.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day, in Rs33. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:54.774528902,409.0,unknown,Uncategorized,Others,650002,"You're missing out on incoming calls & OTPs! Recharge now with Rs409 & get UL calls, UL 5G, 2.5GB data/day, Talktime Rs 5 & 20+ OTTs with Airtel Xstream Play?for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:53.398992711,2900.0,debit,Uncategorized,Others,cbssbi,"Dear Customer, Your A/C XXXXX068589 has a debit by NACH of Rs 2,900.00 on 05/12/24. Avl Bal Rs 95.82. Download YONO - SBI"
1970-01-01 00:28:53.647438137,449.0,unknown,Uncategorized,Others,650003,"Your Airtel pack on 8082XXX088 is about to expire!
Recharge now with Rs449 to stay connected. Get UL calls, 3GB data/day & 20+ OTTs with Airtel Xstream Play for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:53.325710411,1900.0,credit,Uncategorized,Others,bajajf,"EMI Received!
EMI Rs 1900.00 for Dec-24 towards loan no. 4M50CDLH135403 received. Login to get your statement https://m.bflcomm.in/BAJAJF/Vw4d92
Bajaj Finance Ltd"
1970-01-01 00:28:54.194066837,349.0,debit,Uncategorized,Others,jiopay,"SMS Usage Alert : 
You have consumed 50% of the daily 100.0 Units SMS quota from Rs 349_28D_2GB/D on Jio Number 0000001455 as on 14-Dec-24 22:04.
Current SMS Balance : 50.0 Units
Valid till : 15-Dec-24 00:00
To know more about how to manage your Jio Postpaid account using MyJio app, click https://youtu.be/KPIwSD7ahHQ"
1970-01-01 00:28:56.315956758,26.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1.5GB data, for 1 day, in Rs26. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:52.731778356,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited with Rs1000 on 27Nov24 against reversal of txn (Ref no 433228719256)"
1970-01-01 00:28:53.821279086,3928.0,debit,Uncategorized,Others,cbssbi,"Dear Customer, Your A/C XXXXX068589 has a debit by NACH of Rs 3,928.00 on 10/12/24. Avl Bal Rs 709.82. Download YONO - SBI"
1970-01-01 00:28:54.345949061,1793.0,debit,Uncategorized,Others,brnchi,"DONT HOLD BACK YOUR FUTURE: Hi Raman, Your future is too bright to be dimmed by missed payments! Make sure to pay your BRANCH EMI of Rs 1793 before the due date or PAY NOW by quick tap https://branch.co/BRNCHI/Bp2EGsx -Branch Intl"
1970-01-01 00:28:56.007882619,500.0,debit,you have sufficient balance in your account,Others,shrirm,Dear customer Mr/Ms RAMAN KUNDAL  agr number JAMMUCM2404300013  please ensure that you have sufficient balance in your account on 4TH  evening. Or Rs 500 /- will be charged for every cheque bounce along with delayed payment interest. If any queries Please send sms SFL PUNJAB  to 92205 92205 or email to smX@shriramFinance.in    or give a Missed Call to 02241793038  - Shriram Finance
1970-01-01 00:28:54.585264136,1793.0,credit,Uncategorized,Others,brnchi,"RBI MANDATE FOR CREDIT REPORTING: Hi Raman, In line with RBI regulations, if you do not repay your BRANCH EMI Rs 1793/- by the end of today, we will be forced to negatively report your loan to credit bureaus. TO AVOID CLICK https://branch.co/BRNCHI/Bp2EGsx -Branch Intl"
1970-01-01 00:28:56.161045448,181.0,unknown,Uncategorized,Others,airtel,Alert!100%-: of your daily high speed data is consumed. Get 15GB data topup at just Rs181 | valid for 30 days. Recharge now  i.airtel.in/dtpck
1970-01-01 00:28:54.853222584,9.0,debit,Uncategorized,Others,aircol,"Hi! To avoid call & data service disconnection on your Airtel No. 0000006088, please pay Rs 9 immediately. Pay via Airtel Thanks App - https://www.airtel.in/5/PPbillreminder. Please ignore if already paid. You can also ask us your questions on Airtel Thanks App. Your feedback makes us better everyday."
1970-01-01 00:28:53.040376929,979.0,unknown,save,Others,airtel,Want to save on your mobile recharge? Get Airtel's 84-day pack at Rs979 and enjoy 2GB/day + unlimited calls. That's just Rs327/month ! Bonus: Get Unlimited 5G data over & above 2GB/day. Recharge now i.airtel.in/979_sil
1970-01-01 00:28:55.917538783,1899.0,credit,Uncategorized,Others,bajajf,"EMI Received!
EMI Rs 1899.00 for Jan-25 towards loan no. 4M50CDLH135403 received. Login to get your statement https://m.bflcomm.in/BAJAJF/5KDV17
Bajaj Finance Ltd"
1970-01-01 00:28:55.771584036,201.0,debit,Uncategorized,Others,cbssbi,Your AC XXXXX068589 Debited INR 201.00 on 01/01/25 -ECS/ACH RET CH. Avl Bal INR 0.00.-SBI
1970-01-01 00:28:52.612145183,161.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 for you!
Recharge now to get 12GB data valid till 30 days in Rs161. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:54.324925848,1793.0,unknown,Uncategorized,Others,brnchi,"KEEP YOUR PROMISE! Hi Raman, It's important to honor your promise with your BRANCH EMI of Rs 1793/-. Let's keep that commitment strong and avoid any issues. Pay by due date or PAY NOW https://branch.co/BRNCHI/Bp2EGsx -Branch Intl"
1970-01-01 00:28:55.912121665,199.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, 100 SMS/day & unlimited calls for 28 days in Rs199. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:54.087101676,349.0,unknown,Uncategorized,Others,650053,"Your Airtel Bundle pack has expired! Recharge now and enjoy daily 2 GB, daily 100 SMS, UL calls, up to 28(CheckOffer) days, only at Rs349 .
i.airtel.in/Rcharge"
1970-01-01 00:28:55.985287180,299.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 ! Recharge now with Rs299 Airtel pack to get UL calls, 1.5GB data/day, 100 SMS/day & (Sony Liv,Chaupal,Lionsgate & 20+ OTTs) with Airtel Xstream Play for 28 Days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:53.399682024,11001.0,unknown,Uncategorized,Others,jiocpn,"Dear User,

You’ve earned Upto ₹11001* Bonus on 1st RummyCircle deposit (CC:-SHUBHJIO) on Special. Click on https://t.jio/JIOCPN/mzdx3s to claim your coupon! T&C

Team JioCoupon"
1970-01-01 00:28:54.434528793,1793.0,unknown,stay,Others,brnchi,"AVOID LATE FEE: Hi Raman, Late fees will start to apply if you miss BRANCH EMI of Rs 1793/- which is due soon. It's crucial to stay on top of your financial obligations. Pay by due date or PAY NOW https://branch.co/BRNCHI/Bp2EGsx -Branch Intl"
1970-01-01 00:28:55.277403820,7.12,debit,Uncategorized,Others,cbssbi,Your AC XXXXX068589 Debited INR 7.12 on 27/12/24 -ECS/ACH RET CH. Avl Bal INR 0.00.-SBI
1970-01-01 00:28:55.206037785,398.0,unknown,Uncategorized,Others,650003,"You're missing out on incoming calls & OTPs! Recharge now with Rs398 Airtel pack to get Disney+ Hotstar subscription, unlimited calls & 2GB data/day, 100SMS/day, UL 5G available for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:54.959237578,30000.0,unknown,Uncategorized,Others,zomato,"Hi,
Thank you for your interest in joining Zomato as a delivery partner.

Join now & start earning up to Rs 30000 monthly. Work anytime, get daily payouts, accidental life insurance, and many more benefits.

App link: https://zoma.to/ZOMATO/dp/rider -ZOMATO"
1970-01-01 00:28:54.195056022,349.0,unknown,Uncategorized,Others,jiopay,"SMS Usage Alert : You have consumed 90% of the daily 100.0 Units SMS quota from Rs 349_28D_2GB/D on Jio Number 0000001455 as on 14-Dec-24 22:20. 
Current SMS Balance : 10.0 Units 
Validity : 15-Dec-24 00:00 
After using 100% of your SMS quota, you will be charged as per Standard SMS rates of your current bill plan. 
To manage your account with MyJio app, click https://www.jio.com/dl/my_plans"
1970-01-01 00:28:53.993472077,1111.0,unknown,Uncategorized,Others,620038,"जियो 5G ग्राहकों के लिए विशेष ऑफर
पाएँ जियोएयरफाइबर मात्र ₹1111 में 50 दिन 
साथ ही: मुफ़्त इंस्टालेशन+₹1000 कूपन
अभी बुक करें bit.ly/Jio_SMS"
1970-01-01 00:28:54.334864127,349.0,unknown,Uncategorized,Others,650001,"You're missing out on incoming calls & OTPs! Recharge now with Rs349 Airtel pack to get UL calls, 2GB data/day, 100 SMS/day & UL 5G available, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:53.333757453,500.0,debit,you have sufficient balance in your account,Others,shrirm,Dear customer Mr/Ms RAMAN KUNDAL  agr number JAMMUCM2404300013  please ensure that you have sufficient balance in your account on 4TH  evening. Or Rs 500/- will be charged for every cheque bounce along with delayed payment interest. If any queries Please send sms SFL PUNJAB  to 92205 92205 or email to smX@shriramFinance.in    or give a Missed Call to 02241793038 - Shriram Finance
1970-01-01 00:28:55.173757471,9.0,debit,Uncategorized,Others,aircol,"Hi! To avoid call & data service disconnection on your Airtel No. 0000006088, please pay Rs 9 immediately. Pay via Airtel Thanks App - https://www.airtel.in/5/PPbillreminder. Please ignore if already paid. You can also ask us your questions on Airtel Thanks App. Your feedback makes us better everyday."
1970-01-01 00:28:56.069493821,49.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 1 day, in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:55.116093369,349.0,unknown,Uncategorized,Others,650001,"You're missing out on incoming calls & OTPs! Recharge now with Rs349 Airtel pack to get UL calls, 2GB data/day, 100 SMS/day & UL 5G available, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:53.559214253,349.0,unknown,Uncategorized,Others,650002,"Your Airtel pack on 8082XXX088 is about to expire!
Recharge now with Rs349 to stay connected. Get UL calls, 2GB data/day, 100 SMS/day & UL 5G available, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:55.283421557,349.0,unknown,Uncategorized,Others,650001,"You're missing out on incoming calls & OTPs! Recharge now with Rs349 Airtel pack to get UL calls, 2GB data/day, 100 SMS/day & UL 5G available, for 28 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:53.397590689,349.0,unknown,Uncategorized,Others,650025,"Airtel Pack on 0000006088 will expire soon!
Recharge now to enjoy daily 2 GB/day,daily 100 SMS/day, UL calls for 28(CheckOffer) days with Rs349. 
Click i.airtel.in/Rcharge"
1970-01-01 00:28:54.254944018,838.0,unknown,Uncategorized,Others,650003,"REMINDER: Airtel unlimited pack has expired on 8082XXX088 . Recharge now with Rs838 to get unlimited calls, 3GB data/day & 20+ OTTs with Airtel Xstream Play, Prime subscription, for 56 days. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:53.560858392,349.0,unknown,Uncategorized,Others,650025,"Airtel Pack on 0000006088 will expire soon!
Recharge now to enjoy daily 2 GB/day,daily 100 SMS/day, UL calls for 28(CheckOffer) days with Rs349. 
Click i.airtel.in/Rcharge"
1970-01-01 00:28:52.779401088,99.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 2 days, in Rs99. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:53.217204349,979.0,unknown,save,Others,airtel,Want to save on your mobile recharge? Get Airtel's 84-day pack at Rs979 and enjoy 2GB/day + unlimited calls. That's just Rs327/month ! Bonus: Get Unlimited 5G data over & above 2GB/day. Recharge now i.airtel.in/979_sil
1970-01-01 00:28:53.119878295,181.0,unknown,Uncategorized,Others,650001,"Introducing ULTIMATE SAVER PACK for smart savers like you! 
Get 20+ OTTs subscription with Airtel Xstream Play (30 days), 15GB & much more for 30 days. Recharge with Rs181 pack today. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
